cpu_mark,cpu_cores,cpu_clock,cpu_smt,cpu_tdp,thread_mark,g3d_mark,gpu_vram,gpu_tdp,gpu_g2d,label,match
32388,18,3.0,1,165,2652,7647,4,53,715,1080p_144+,0
38713,16,2.1,1,65,4125,22292,8,220,998,1080p_144+,0
61539,24,3.2,1,150,4850,38421,24,450,1295,4k_144+,1
31402,14,2.6,1,65,4008,15119,8,132,879,1440p_60,1
46398,16,3.4,1,125,4357,34556,16,320,1234,4k_120-144,1
61539,24,3.2,1,150,4850,20416,8,200,988,4k_144+,0
2339,2,3.4,1,55,1784,19752,8,115,1083,1440p_120-144,0
34555,8,3.6,1,65,4065,14128,6,160,748,1440p_60,1
58970,24,3.2,1,125,4696,19828,12,230,943,4k_144+,0
45525,16,3.4,1,105,3469,31060,24,355,1240,4k_120-144,1
39035,14,3.5,1,125,4288,16895,12,170,960,1080p_144+,1
20288,6,3.6,1,65,3338,12714,8,130,925,1080p_120-144,1
59317,24,3.2,1,125,4714,31747,12,285,1195,4k_120-144,1
42152,20,2.1,1,65,4271,27007,12,350,1088,1440p_144+,1
30562,12,2.1,1,65,3862,19752,8,115,1083,1440p_120-144,1
32388,18,3.0,1,165,2652,31747,12,285,1195,1440p_120-144,0
26330,8,3.0,1,105,2971,28889,20,315,1203,1440p_60,0
14228,8,3.6,0,95,2867,31747,12,285,1195,1440p_144+,0
58970,24,3.2,1,125,4696,31060,24,355,1240,4k_120-144,1
4457,2,3.5,1,35,1968,9554,4,107,808,1080p_60,0
39061,12,3.7,1,105,3470,16895,12,170,960,1440p_120-144,0
30562,12,2.1,1,65,3862,26969,12,200,1159,1440p_120-144,0
36108,16,2.4,1,65,4029,16485,8,160,911,1080p_144+,1
58970,24,3.2,1,125,4696,25180,10,320,1049,4k_120-144,0
14189,6,4.1,1,125,2914,7647,4,53,715,1080p_60,1
16040,6,3.7,1,65,2658,31747,12,285,1195,4k_120-144,0
52891,20,3.4,1,125,4479,28130,16,335,1049,4k_120-144,1
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
58010,24,3.0,1,125,4597,34556,16,320,1234,4k_120-144,1
4117,4,3.3,0,95,1703,31747,12,285,1195,4k_120-144,0
36108,16,2.4,1,65,4029,16485,8,160,911,1080p_144+,1
31711,14,2.7,1,65,4049,26728,16,300,1048,1080p_144+,0
23878,8,3.6,1,125,3376,12714,8,130,925,1080p_120-144,1
50476,24,2.0,1,65,4412,22121,16,250,983,1440p_144+,0
37614,14,3.5,1,125,4123,19828,12,230,943,4k_60,1
62504,16,4.2,1,120,4151,7877,4,75,568,1080p_60,0
36773,16,2.1,1,65,4112,12714,8,130,925,1080p_144+,0
51524,12,4.7,1,170,4245,31060,20,355,1240,4k_120-144,1
2647,4,2.8,0,95,1295,11659,6,120,777,1080p_120-144,0
42746,24,1.1,1,35,4178,22292,8,220,998,1440p_120-144,1
27664,10,3.7,1,150,3935,7647,4,53,715,1080p_60,0
4457,2,3.5,1,35,1968,16895,12,170,960,1440p_60,0
20288,6,3.6,1,65,3338,14128,6,160,748,1440p_60,1
37614,14,3.5,1,125,4123,12717,6,125,805,4k_60,0
32388,18,3.0,1,165,2652,15119,8,132,879,1440p_60,1
23050,14,1.6,1,35,3604,15323,8,170,971,1440p_60,1
10011,4,3.8,1,65,2839,31747,12,285,1195,1440p_144+,0
36108,16,2.4,1,65,4029,25180,10,320,1049,1440p_120-144,1
33982,16,2.4,1,65,4028,18216,8,215,880,1080p_144+,1
18011,6,2.8,1,65,3293,9554,4,107,808,1080p_60,1
31402,14,2.6,1,65,4008,25180,10,320,1049,1440p_120-144,1
46731,24,2.0,1,65,4491,7647,4,53,715,1080p_60,0
41080,16,3.2,1,241,4155,25180,10,320,1049,1440p_144+,0
27877,10,3.7,1,150,3932,12912,6,120,808,1080p_120-144,1
4489,2,3.4,0,46,2696,27007,12,350,1088,1440p_144+,0
14228,8,3.6,0,95,2867,28889,20,315,1203,1080p_60,0
4449,4,2.3,0,45,1772,38421,24,450,1295,4k_144+,0
24509,8,3.8,1,65,3285,20416,8,200,988,1440p_120-144,0
26105,12,3.5,1,165,2718,38421,24,450,1295,4k_144+,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
8645,4,3.6,1,65,2449,38421,24,450,1295,4k_144+,0
4126,2,3.7,1,51,2175,14128,6,160,748,1440p_60,0
32388,18,3.0,1,165,2652,25180,10,320,1049,4k_60,1
4486,2,3.9,1,51,2317,16895,12,170,960,1080p_144+,0
1952,2,2.8,1,35,1492,26969,12,200,1159,1440p_144+,0
46731,24,2.0,1,65,4491,31060,24,355,1240,1440p_144+,1
34544,12,3.6,1,190,4023,26728,16,300,1048,4k_60,1
46208,24,2.0,1,65,4312,25180,10,320,1049,1440p_144+,0
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
43912,16,3.4,1,150,4338,22292,8,220,998,4k_60,1
46398,16,3.4,1,125,4357,31060,24,355,1240,4k_120-144,1
61286,24,3.0,1,150,4734,34556,16,320,1234,4k_144+,0
7111,4,3.6,0,65,2202,38421,24,450,1295,4k_144+,0
2339,2,3.4,1,55,1784,23468,8,290,1049,4k_60,0
42152,20,2.1,1,65,4271,20778,12,250,964,1440p_120-144,1
58970,24,3.2,1,125,4696,25180,10,320,1049,4k_144+,0
25664,10,2.5,1,148,3709,12714,8,130,925,1080p_120-144,1
46731,24,2.0,1,65,4491,31060,24,355,1240,4k_120-144,1
53404,20,3.4,1,125,4498,31060,20,355,1240,4k_120-144,1
42746,24,1.1,1,35,4178,9554,4,107,808,1080p_60,0
20288,6,3.6,1,65,3338,11659,6,120,777,1080p_120-144,1
22563,8,2.5,1,65,3385,12714,8,130,925,1080p_120-144,1
13598,6,3.7,1,95,2723,22292,8,220,998,1080p_60,0
46398,16,3.4,1,125,4357,20416,8,200,988,1440p_144+,0
22193,8,2.5,1,65,3407,14377,8,180,879,1080p_120-144,1
26105,12,3.5,1,165,2718,22726,8,160,1077,1080p_120-144,0
52891,20,3.4,1,125,4479,28889,20,315,1203,4k_120-144,1
25099,8,3.5,1,125,3511,28889,20,315,1203,4k_120-144,0
14283,6,4.1,1,125,2918,9108,8,130,774,1080p_60,1
53404,20,3.4,1,125,4498,31747,12,285,1195,4k_120-144,1
50476,24,2.0,1,65,4412,38421,24,450,1295,4k_144+,1
31711,14,2.7,1,65,4049,27007,12,350,1088,4k_60,1
39061,12,3.7,1,105,3470,20416,8,200,988,4k_60,1
46731,24,2.0,1,65,4491,11659,6,120,777,1440p_144+,0
13180,6,3.4,1,65,2242,31747,12,285,1195,1080p_60,0
34555,8,3.6,1,65,4065,17172,8,176,913,1080p_144+,1
38668,14,3.5,1,125,4273,19752,8,115,1083,1080p_144+,1
39061,12,3.7,1,105,3470,27007,12,350,1088,1080p_144+,0
9535,4,3.8,1,65,2789,20416,8,200,988,4k_60,0
42152,20,2.1,1,65,4271,27007,12,350,1088,4k_60,1
19556,6,3.9,1,125,3347,9554,4,107,808,1080p_60,1
46162,16,3.4,1,125,4347,26969,12,200,1159,1440p_144+,1
46398,16,3.4,1,125,4357,28130,16,335,1049,4k_120-144,1
16125,6,3.6,1,65,2598,27007,12,350,1088,1440p_144+,0
48583,12,3.6,1,65,4141,26728,16,300,1048,1440p_144+,1
34555,8,3.6,1,65,4065,31747,12,285,1195,1080p_144+,0
31635,14,2.5,1,65,3871,9554,4,107,808,1080p_60,0
41369,16,3.2,1,241,4148,27007,12,350,1088,1440p_144+,1
23590,8,3.9,1,105,2803,12717,6,125,805,1080p_60,0
46398,16,3.4,1,125,4357,27007,12,350,1088,1440p_144+,1
46731,24,2.0,1,65,4491,9554,4,107,808,1080p_60,0
4943,2,4.2,1,60,2573,9108,8,130,774,1080p_60,0
52891,20,3.4,1,125,4479,16895,12,170,960,1080p_144+,0
1364,2,2.8,0,65,1301,38421,24,450,1295,4k_144+,0
46719,24,2.0,1,65,4423,31747,12,285,1195,4k_120-144,1
20266,6,3.6,1,65,3225,14128,6,160,748,1080p_120-144,1
13180,6,3.4,1,65,2242,26969,12,200,1159,4k_60,0
46731,24,2.0,1,65,4491,28889,20,315,1203,4k_120-144,1
21674,6,4.1,1,65,3896,14377,8,180,879,1080p_120-144,1
42152,20,2.1,1,65,4271,19828,12,230,943,1440p_120-144,1
1909,2,2.9,0,54,1583,12714,8,130,925,1440p_60,0
34243,12,3.6,1,190,4001,19828,12,230,943,4k_60,1
37614,14,3.5,1,125,4123,26728,16,300,1048,4k_60,1
41080,16,3.2,1,241,4155,27007,12,350,1088,1440p_144+,1
24327,8,3.7,1,65,3288,14128,6,160,748,1080p_120-144,1
39061,12,3.7,1,105,3470,25180,10,320,1049,1440p_120-144,1
21876,6,3.7,1,65,3363,16895,12,170,960,1080p_144+,0
14228,8,3.6,0,95,2867,16619,8,165,969,1080p_60,0
23878,8,3.6,1,125,3376,9554,4,107,808,1080p_60,1
4943,2,4.2,1,60,2573,14128,6,160,748,1080p_120-144,0
2780,2,3.5,0,58,2161,12717,6,125,805,1080p_120-144,0
42243,20,2.1,1,65,4258,26678,24,350,1056,1440p_144+,1
16340,8,3.6,1,95,2197,22726,8,160,1077,1080p_60,0
31711,14,2.7,1,65,4049,16619,8,165,969,1080p_144+,1
58970,24,3.2,1,125,4696,34556,16,320,1234,4k_120-144,1
11029,4,3.8,1,65,2526,38421,24,450,1295,4k_144+,0
42152,20,2.1,1,65,4271,31747,12,285,1195,1440p_144+,1
26330,8,3.0,1,105,2971,14128,6,160,748,1080p_120-144,1
62631,16,4.5,1,170,4273,16895,12,170,960,4k_144+,0
10648,6,3.7,0,95,2733,7647,4,53,715,1080p_60,1
20872,8,2.5,1,65,3278,14128,6,160,748,1080p_120-144,1
50476,24,2.0,1,65,4412,12714,8,130,925,4k_120-144,0
46398,16,3.4,1,125,4357,25180,10,320,1049,4k_120-144,0
1952,2,2.8,1,35,1492,20416,8,200,988,4k_60,0
30611,12,2.1,1,65,3896,22292,8,220,998,4k_60,1
38668,14,3.5,1,125,4273,31060,24,355,1240,4k_120-144,0
33982,16,2.4,1,65,4028,16493,8,175,854,1080p_144+,1
34544,12,3.6,1,190,4023,19224,10,175,1059,1080p_144+,1
30562,12,2.1,1,65,3862,26678,24,350,1056,1440p_60,0
5372,4,3.3,0,84,2084,31060,24,355,1240,1440p_144+,0
34544,12,3.6,1,190,4023,20778,12,250,964,4k_60,1
34243,12,3.6,1,190,4001,19828,12,230,943,1440p_120-144,1
26636,8,3.4,1,65,3382,27007,12,350,1088,1440p_60,0
58970,24,3.2,1,125,4696,31747,12,285,1195,1440p_144+,1
18693,8,3.8,1,125,3046,16493,8,175,854,1080p_144+,0
34544,12,3.6,1,190,4023,12714,8,130,925,1440p_60,1
58010,24,3.0,1,125,4597,20416,8,200,988,4k_120-144,0
25097,10,2.5,1,148,3638,38421,24,450,1295,4k_144+,0
42243,20,2.1,1,65,4258,22292,8,220,998,1440p_144+,0
62504,16,4.2,1,120,4151,25180,10,320,1049,4k_144+,0
22563,8,2.5,1,65,3385,13519,6,150,870,1440p_60,1
46719,24,2.0,1,65,4423,28889,20,315,1203,4k_120-144,1
28401,16,1.4,1,35,3809,16895,12,170,960,1440p_60,1
48583,12,3.6,1,65,4141,19828,12,230,943,1440p_144+,0
42746,24,1.1,1,35,4178,22726,8,160,1077,1440p_144+,0
34243,12,3.6,1,190,4001,25180,10,320,1049,1440p_60,0
23590,8,3.9,1,105,2803,26728,16,300,1048,1440p_60,0
58842,24,3.0,1,125,4614,14128,6,160,748,1440p_144+,0
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
41369,16,3.2,1,241,4148,20416,8,200,988,1440p_120-144,1
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
61286,24,3.0,1,150,4734,38421,24,450,1295,4k_144+,1
41080,16,3.2,1,241,4155,22292,8,220,998,1440p_144+,0
34555,8,3.6,1,65,4065,22292,8,220,998,1440p_120-144,1
8066,4,3.4,1,65,2284,25180,10,320,1049,1440p_120-144,0
53404,20,3.4,1,125,4498,38421,24,450,1295,4k_144+,1
37614,14,3.5,1,125,4123,26969,12,200,1159,1440p_144+,0
20288,6,3.6,1,65,3338,12714,8,130,925,1080p_120-144,1
46398,16,3.4,1,125,4357,26728,16,300,1048,1440p_144+,1
24844,8,3.5,1,125,3533,14128,6,160,748,1080p_120-144,1
24477,8,3.6,1,125,3396,7647,4,53,715,1080p_60,1
42746,24,1.1,1,35,4178,27007,12,350,1088,1440p_144+,1
46162,16,3.4,1,125,4347,9779,3,120,771,1080p_60,0
6871,4,4.0,0,91,2469,12714,8,130,925,1080p_120-144,0
62631,16,4.5,1,170,4273,16895,12,170,960,4k_144+,0
25364,10,2.5,1,148,3768,16619,8,165,969,1440p_60,1
25664,10,2.5,1,148,3709,26678,24,350,1056,1080p_120-144,0
10011,4,3.8,1,65,2839,16895,12,170,960,1440p_60,0
48583,12,3.6,1,65,4141,31747,12,285,1195,4k_120-144,1
34544,12,3.6,1,190,4023,16485,8,160,911,1440p_60,1
41080,16,3.2,1,241,4155,19828,12,230,943,1440p_120-144,1
31635,14,2.5,1,65,3871,28889,20,315,1203,4k_120-144,0
50476,24,2.0,1,65,4412,12714,8,130,925,1080p_120-144,0
48583,12,3.6,1,65,4141,12714,8,130,925,1440p_144+,0
5281,4,3.1,0,35,1875,17172,8,176,913,1080p_144+,0
30611,12,2.1,1,65,3896,25180,10,320,1049,1080p_144+,0
23050,14,1.6,1,35,3604,12714,8,130,925,1080p_120-144,1
25664,10,2.5,1,148,3709,11659,6,120,777,1080p_120-144,1
22563,8,2.5,1,65,3385,25180,10,320,1049,1440p_120-144,0
32388,18,3.0,1,165,2652,19752,8,115,1083,1440p_120-144,1
34555,8,3.6,1,65,4065,31060,20,355,1240,4k_60,0
14657,4,3.4,1,58,3610,20416,8,200,988,1080p_60,0
24327,8,3.7,1,65,3288,14128,6,160,748,1080p_120-144,1
58010,24,3.0,1,125,4597,16505,8,235,942,1080p_144+,0
34544,12,3.6,1,190,4023,19752,8,115,1083,1080p_144+,1
17223,6,2.7,1,65,3130,11659,6,120,777,1080p_120-144,0
42746,24,1.1,1,35,4178,16619,8,165,969,1080p_144+,0
58842,24,3.0,1,125,4614,31747,12,285,1195,4k_120-144,1
10011,4,3.8,1,65,2839,7647,4,53,715,1080p_60,1
2787,2,3.6,0,58,2227,9554,4,107,808,1080p_60,0
34261,8,4.2,1,120,3754,16421,16,300,789,1080p_144+,1
15377,4,3.5,1,110,3793,16895,12,170,960,1440p_60,0
19573,6,3.9,1,125,3333,12717,6,125,805,1080p_120-144,0
58010,24,3.0,1,125,4597,31747,12,285,1195,4k_120-144,1
34555,8,3.6,1,65,4065,23468,8,290,1049,1080p_144+,0
25202,12,3.5,1,180,2491,25180,10,320,1049,1080p_120-144,0
52891,20,3.4,1,125,4479,26969,12,200,1159,1440p_144+,1
2787,2,3.6,0,58,2227,16895,12,170,960,1440p_60,0
9462,6,2.9,0,65,2432,31747,12,285,1195,1440p_144+,0
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
1959,2,3.3,1,65,1508,25180,10,320,1049,1440p_120-144,0
18693,8,3.8,1,125,3046,27007,12,350,1088,1440p_144+,0
50414,12,4.4,1,120,4132,31747,12,285,1195,4k_120-144,1
9293,4,3.7,1,65,2688,16485,8,160,911,1080p_144+,0
18693,8,3.8,1,125,3046,38421,24,450,1295,1080p_60,0
53404,20,3.4,1,125,4498,20416,8,200,988,1440p_120-144,0
19573,6,3.9,1,125,3333,26969,12,200,1159,1080p_60,0
39061,12,3.7,1,105,3470,26728,16,300,1048,1080p_144+,0
38713,16,2.1,1,65,4125,25180,10,320,1049,1080p_144+,0
34555,8,3.6,1,65,4065,16895,12,170,960,4k_60,0
12793,6,3.6,0,65,2501,26969,12,200,1159,1080p_60,0
17223,6,2.7,1,65,3130,19828,12,230,943,1080p_144+,0
41080,16,3.2,1,241,4155,16505,8,235,942,1440p_144+,0
14657,4,3.4,1,58,3610,9554,4,107,808,1080p_60,1
19251,6,2.5,1,65,3506,9554,4,107,808,1080p_60,1
22193,8,2.5,1,65,3407,38421,24,450,1295,4k_144+,0
43912,16,3.4,1,150,4338,28889,20,315,1203,4k_60,0
45525,16,3.4,1,105,3469,26728,16,300,1048,1440p_144+,1
30611,12,2.1,1,65,3896,26969,12,200,1159,4k_60,1
31402,14,2.6,1,65,4008,19828,12,230,943,4k_60,1
58970,24,3.2,1,125,4696,31060,24,355,1240,4k_120-144,1
5366,4,2.8,0,65,2002,26969,12,200,1159,1440p_144+,0
35890,8,4.5,1,105,4193,28889,20,315,1203,1080p_144+,0
21565,6,3.5,1,65,3258,14128,6,160,748,1440p_60,1
13598,6,3.7,1,95,2723,26678,24,350,1056,1440p_144+,0
30611,12,2.1,1,65,3896,22726,8,160,1077,1440p_120-144,1
1968,2,3.2,0,54,1773,15119,8,132,879,1440p_60,0
30562,12,2.1,1,65,3862,25180,10,320,1049,1440p_120-144,1
23590,8,3.9,1,105,2803,14128,6,160,748,1080p_120-144,1
25202,12,3.5,1,180,2491,23468,8,290,1049,1440p_60,0
48583,12,3.6,1,65,4141,38421,24,450,1295,4k_120-144,0
23050,14,1.6,1,35,3604,22726,8,160,1077,1080p_60,0
50414,12,4.4,1,120,4132,26728,16,300,1048,1440p_144+,1
25364,10,2.5,1,148,3768,16895,12,170,960,1440p_60,1
35890,8,4.5,1,105,4193,19224,10,175,1059,1080p_144+,1
18693,8,3.8,1,125,3046,7647,4,53,715,1080p_60,1
8066,4,3.4,1,65,2284,7647,4,53,715,1080p_60,0
30562,12,2.1,1,65,3862,12714,8,130,925,4k_60,0
25099,8,3.5,1,125,3511,16619,8,165,969,1440p_60,1
21876,6,3.7,1,65,3363,12714,8,130,925,1080p_120-144,1
58842,24,3.0,1,125,4614,23468,8,290,1049,1440p_144+,0
46208,24,2.0,1,65,4312,31747,12,285,1195,1440p_144+,1
21674,6,4.1,1,65,3896,12714,8,130,925,1080p_120-144,1
22466,10,3.7,1,165,2674,11659,6,120,777,1080p_120-144,1
30611,12,2.1,1,65,3896,27007,12,350,1088,4k_60,1
24477,8,3.6,1,125,3396,16485,8,160,911,1440p_60,1
34544,12,3.6,1,190,4023,24985,16,300,1021,4k_60,1
25364,10,2.5,1,148,3768,31747,12,285,1195,4k_120-144,0
3471,4,3.1,0,35,1617,19828,12,230,943,4k_60,0
33982,16,2.4,1,65,4028,25180,10,320,1049,1440p_120-144,1
34261,8,4.2,1,120,3754,22726,8,160,1077,4k_60,1
28401,16,1.4,1,35,3809,16619,8,165,969,1080p_144+,0
46398,16,3.4,1,125,4357,27007,12,350,1088,1440p_144+,1
58842,24,3.0,1,125,4614,6323,4,75,648,1080p_60,0
19486,6,2.5,1,65,3492,23468,8,290,1049,1080p_60,0
4269,4,2.2,0,35,1625,16895,12,170,960,1440p_60,0
34243,12,3.6,1,190,4001,14128,6,160,748,1080p_144+,0
22193,8,2.5,1,65,3407,11659,6,120,777,1080p_120-144,1
46162,16,3.4,1,125,4347,26678,24,350,1056,1440p_144+,1
39061,12,3.7,1,105,3470,19752,8,115,1083,1440p_120-144,1
18011,6,2.8,1,65,3293,38421,24,450,1295,4k_144+,0
27664,10,3.7,1,150,3935,12714,8,130,925,1080p_120-144,1
22563,8,2.5,1,65,3385,34556,16,320,1234,4k_120-144,0
3870,4,3.1,0,95,1578,12717,6,125,805,1440p_60,0
42243,20,2.1,1,65,4258,16895,12,170,960,1440p_120-144,0
1786,4,2.0,0,25,690,24985,16,300,1021,1440p_120-144,0
38713,16,2.1,1,65,4125,16493,8,175,854,1080p_144+,1
22466,10,3.7,1,165,2674,14128,6,160,748,1440p_60,1
31711,14,2.7,1,65,4049,23468,8,290,1049,4k_60,1
27664,10,3.7,1,150,3935,12714,8,130,925,1440p_60,1
22193,8,2.5,1,65,3407,26969,12,200,1159,1080p_120-144,0
58970,24,3.2,1,125,4696,22292,8,220,998,4k_120-144,0
26850,6,3.7,1,65,3842,16895,12,170,960,1080p_120-144,0
14657,4,3.4,1,58,3610,14128,6,160,748,1440p_60,0
39061,12,3.7,1,105,3470,17172,8,176,913,4k_60,0
25202,12,3.5,1,180,2491,12717,6,125,805,1080p_120-144,1
46719,24,2.0,1,65,4423,26969,12,200,1159,1440p_144+,1
58010,24,3.0,1,125,4597,31060,20,355,1240,4k_120-144,1
46719,24,2.0,1,65,4423,19224,10,175,1059,1440p_144+,0
22563,8,2.5,1,65,3385,38421,24,450,1295,4k_144+,0
58842,24,3.0,1,125,4614,26728,16,300,1048,1440p_144+,1
3598,4,3.5,0,65,1637,29618,24,450,1228,4k_120-144,0
1968,2,3.2,0,54,1773,7877,4,75,568,1080p_60,0
26330,8,3.0,1,105,2971,31060,24,355,1240,1440p_60,0
43912,16,3.4,1,150,4338,23468,8,290,1049,4k_60,1
20266,6,3.6,1,65,3225,26969,12,200,1159,1440p_144+,0
37783,14,3.5,1,125,4131,20416,8,200,988,1440p_120-144,1
34544,12,3.6,1,190,4023,26728,16,300,1048,1080p_144+,0
31635,14,2.5,1,65,3871,12714,8,130,925,1440p_120-144,0
31711,14,2.7,1,65,4049,19828,12,230,943,1080p_144+,1
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
43912,16,3.4,1,150,4338,29618,24,450,1228,1440p_144+,1
21570,6,3.3,1,65,3833,12714,8,130,925,1440p_60,1
26850,6,3.7,1,65,3842,15323,8,170,971,1440p_60,1
16340,8,3.6,1,95,2197,12717,6,125,805,1080p_60,0
22563,8,2.5,1,65,3385,16895,12,170,960,1440p_60,1
6754,4,3.5,0,65,2049,19752,8,115,1083,1080p_144+,0
41369,16,3.2,1,241,4148,14128,6,160,748,1440p_144+,0
61286,24,3.0,1,150,4734,38421,24,450,1295,4k_144+,1
23050,14,1.6,1,35,3604,16619,8,165,969,1080p_144+,0
39035,14,3.5,1,125,4288,31060,24,355,1240,1080p_144+,0
19486,6,2.5,1,65,3492,16895,12,170,960,1440p_60,0
46162,16,3.4,1,125,4347,28889,20,315,1203,4k_120-144,1
13263,8,3.0,0,65,2769,7877,4,75,568,1080p_60,1
30611,12,2.1,1,65,3896,16895,12,170,960,1440p_60,1
50476,24,2.0,1,65,4412,38421,24,450,1295,4k_144+,1
26850,6,3.7,1,65,3842,12714,8,130,925,1080p_120-144,1
34555,8,3.6,1,65,4065,26969,12,200,1159,4k_60,1
42243,20,2.1,1,65,4258,31060,24,355,1240,1440p_120-144,0
34261,8,4.2,1,120,3754,7647,4,53,715,1080p_60,0
36773,16,2.1,1,65,4112,20416,8,200,988,1440p_120-144,1
21570,6,3.3,1,65,3833,14128,6,160,748,1440p_60,1
16125,6,3.6,1,65,2598,16895,12,170,960,1080p_144+,0
42152,20,2.1,1,65,4271,27007,12,350,1088,1440p_144+,1
34544,12,3.6,1,190,4023,23468,8,290,1049,1440p_120-144,1
50414,12,4.4,1,120,4132,22292,8,220,998,4k_120-144,0
62504,16,4.2,1,120,4151,22292,8,220,998,4k_144+,0
19829,10,2.8,1,65,3030,9554,4,107,808,1080p_60,1
24477,8,3.6,1,125,3396,25180,10,320,1049,1440p_60,0
48583,12,3.6,1,65,4141,31747,12,285,1195,4k_120-144,1
46162,16,3.4,1,125,4347,7647,4,53,715,1080p_60,0
59317,24,3.2,1,125,4714,31747,12,285,1195,4k_120-144,1
25664,10,2.5,1,148,3709,12714,8,130,925,1080p_120-144,1
31635,14,2.5,1,65,3871,27007,12,350,1088,1080p_144+,0
45525,16,3.4,1,105,3469,29618,24,450,1228,4k_120-144,1
46731,24,2.0,1,65,4491,14128,6,160,748,1080p_120-144,0
46208,24,2.0,1,65,4312,22726,8,160,1077,4k_120-144,0
13169,6,3.6,0,65,2503,7647,4,53,715,1080p_60,1
41080,16,3.2,1,241,4155,19752,8,115,1083,1440p_120-144,1
27046,6,3.8,1,65,3908,12714,8,130,925,1080p_120-144,1
31635,14,2.5,1,65,3871,22292,8,220,998,4k_60,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
21570,6,3.3,1,65,3833,24985,16,300,1021,1080p_60,0
46398,16,3.4,1,125,4357,17172,8,176,913,1440p_144+,0
48583,12,3.6,1,65,4141,28130,16,335,1049,1440p_144+,1
23050,14,1.6,1,35,3604,9554,4,107,808,1080p_60,1
42243,20,2.1,1,65,4258,14128,6,160,748,4k_60,0
34243,12,3.6,1,190,4001,27007,12,350,1088,1440p_144+,0
30562,12,2.1,1,65,3862,24985,16,300,1021,1440p_120-144,1
4128,2,4.0,1,58,2468,16485,8,160,911,1440p_60,0
15189,4,3.5,1,60,3769,9554,4,107,808,1080p_60,1
37614,14,3.5,1,125,4123,14128,6,160,748,4k_60,0
46208,24,2.0,1,65,4312,38421,24,450,1295,4k_144+,0
12793,6,3.6,0,65,2501,9554,4,107,808,1080p_60,1
53404,20,3.4,1,125,4498,31060,24,355,1240,4k_120-144,1
1877,2,3.5,0,65,1629,19752,8,115,1083,1080p_144+,0
13259,4,3.3,1,60,3374,14128,6,160,748,1080p_120-144,0
13291,6,3.1,1,65,2815,38421,24,450,1295,1080p_60,0
17498,8,3.7,1,105,2420,9108,8,130,774,1080p_60,1
18693,8,3.8,1,125,3046,9554,4,107,808,1080p_60,1
25664,10,2.5,1,148,3709,25180,10,320,1049,1080p_120-144,0
52891,20,3.4,1,125,4479,26678,24,350,1056,4k_144+,0
26636,8,3.4,1,65,3382,27007,12,350,1088,1440p_144+,0
25664,10,2.5,1,148,3709,12714,8,130,925,1440p_60,1
9535,4,3.8,1,65,2789,38421,24,450,1295,4k_144+,0
1877,2,3.5,0,65,1629,27007,12,350,1088,1440p_144+,0
58842,24,3.0,1,125,4614,16895,12,170,960,1440p_144+,0
28455,6,4.7,1,105,4139,19752,8,115,1083,1440p_120-144,0
27874,14,3.3,1,165,2663,38421,24,450,1295,4k_144+,0
4128,2,4.0,1,58,2468,12714,8,130,925,1080p_120-144,0
46208,24,2.0,1,65,4312,27007,12,350,1088,1440p_144+,1
23050,14,1.6,1,35,3604,34556,16,320,1234,1440p_60,0
46719,24,2.0,1,65,4423,23468,8,290,1049,4k_120-144,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
18693,8,3.8,1,125,3046,19224,10,175,1059,4k_60,0
22466,10,3.7,1,165,2674,12714,8,130,925,1080p_120-144,1
36108,16,2.4,1,65,4029,19828,12,230,943,1080p_144+,1
16971,6,2.6,1,65,2992,16493,8,175,854,1080p_144+,0
3870,4,3.1,0,95,1578,19752,8,115,1083,1080p_144+,0
5745,4,3.5,1,95,1823,27007,12,350,1088,1440p_144+,0
8194,6,2.2,0,35,2156,38421,24,450,1295,4k_144+,0
51524,12,4.7,1,170,4245,31747,12,285,1195,1440p_144+,1
24327,8,3.7,1,65,3288,14128,6,160,748,1080p_120-144,1
36773,16,2.1,1,65,4112,16421,16,300,789,1080p_144+,1
41080,16,3.2,1,241,4155,28889,20,315,1203,1440p_144+,1
37614,14,3.5,1,125,4123,27007,12,350,1088,1440p_144+,0
46719,24,2.0,1,65,4423,20416,8,200,988,4k_120-144,0
13169,6,3.6,0,65,2503,16619,8,165,969,1080p_60,0
20872,8,2.5,1,65,3278,14377,8,180,879,1080p_120-144,1
28401,16,1.4,1,35,3809,9554,4,107,808,1080p_60,0
50476,24,2.0,1,65,4412,12717,6,125,805,4k_120-144,0
38668,14,3.5,1,125,4273,19224,10,175,1059,1080p_144+,1
31443,8,4.2,1,65,3898,23468,8,290,1049,1080p_144+,0
52891,20,3.4,1,125,4479,28889,20,315,1203,4k_120-144,1
36108,16,2.4,1,65,4029,20416,8,200,988,1080p_144+,0
41369,16,3.2,1,241,4148,22292,8,220,998,1440p_120-144,1
46731,24,2.0,1,65,4491,25180,10,320,1049,4k_60,0
